MOVIE_ID,NAME,GENRES,STORYLINE,TAGS
34678231,惊奇队长2,动作/科幻,目前，漫威已确认《惊奇队长2》的计划正在筹备中，预计2022年全球上映。布丽·拉尔森仍继续扮演惊奇队长这一角色。,漫威/超级英雄/布丽·拉尔森/Marvel/全场最强MVP/MCU/美国/科幻
30246476,创：战纪3,动作/科幻/冒险,Third installment of Disney's 'Tron' franchise,创战纪/电子世界争霸战/2022/待映/科幻/美国电影/未上映/赛博空间
5152649,Commando,动作,"When terrorists seize control of a plane carrying the Vice President, the government covers it up and tries to bury it. Believing his son is still alive, ex Green Beret Commando Steve Doric begins a one man rescue mission in the cold hard land of Siberia. One man, one son, someone's going to pay.",1
2136828,Interworld,科幻/动画/奇幻,,NeilGaiman/小说改编/美国电影/美国/科幻/奇幻/Neil·Gaiman
30299081,女超人,动作/奇幻,华纳又要拍新片了！新版《女超人》将被搬上大银幕，目前除了一位编剧的名字，剧情、是否加入DCEU与女主角人选还都是未知数，外媒列举了9位比较适合接下这一角色的人选。,DC/2022/超英/科幻/电影/美国/DCEU
6875267,未定名午夜狂奔续集,剧情/喜剧/动作,,美国电影/喜剧/美国/电影/犯罪/不知道杰克沃什的咖啡馆开的怎么样了/NewCast
4301124,未定名乔治·格什温传记电影,剧情/音乐/传记,《星际迷航》（Star Trek）主演扎克瑞·昆图（Zachary Quinto）将在梦工厂拍摄的一部传记片中扮演美国著名作曲家、钢琴演奏家乔治·格什温（George Gershwin）。该片是大导演斯皮尔伯格（Steven Spielberg）正在考虑执导的三部影片之一。,ZacharyQuinto/传记/Doug_Wright/DougWright/音乐/格什温/有电影/Zachary
26830784,六号关口,科幻/惊悚,"After serving two years on a military outpost in the middle of an ocean – four soldiers are waiting for a new crew to replace them. When the long-awaited boat finally appears, it’s empty with no relief on board. When trying to find out what happened to the boat and the missing crew, they realize they’ve lost all communications with home. Cut off from the rest of the world and no one coming to get them, Baines, Sullivan, Cassidy and Hendryx must fight with suspicions about each other and find a new way to get home. If home still exists.",电影/RhysIfans
10743973,追捕,动作/惊悚,,
26897891,泽尔达,剧情/传记,詹妮弗·劳伦斯将合作朗·霍华德，出演泽尔达·菲茨杰拉德传记片。泽尔达是作家弗朗西斯·斯科特·菲茨杰拉德(《了不起的盖茨比》)妻子，同时也是一位小说家、诗人、舞蹈家。本应一对璧人的他们婚姻并不美满，泽达尔被丈夫戏称“美国第一轻佻女子”，最终被诊断精神分裂症送进精神病院。,传记/美国/美国电影/#传记/菲茨杰拉德/JenniferLawrence/RonHoward/2018
26352020,Narco Sub,动作/惊悚,Various U.S. agencies take on the dangerous task of recovering nuclear activities.,美国电影/无法下载/Liam·Neeson
33437147,米斯卡塔尼克,科幻/恐怖/奇幻,,
2998468,The Infiltrator,剧情/动作/惊悚,"The British intelligence agency plants spies in the Irish Republican Army to monitor terrorist activities. Based on an ""Atlantic Monthly"" article written by Matthew Teague.",
10456937,深水,惊悚,"ITV commissions six part emotionally driven drama, Deep Water",美国电影/阿德里安·莱恩/派翠西亚·海史密斯/本·阿弗莱克/改编/惊悚/安娜·德·阿玛斯/TBA
26590074,龙族,动作/奇幻,从小寄居于叔叔家的路明非，在连续经历了高考和表白的双重失败后，却意外收到了一所名为“卡塞尔学院”的外国名校邀请函。他怀着无限的憧憬和好奇独闯异国他乡，却想不到在远方等待着他的，是一个全新的龙之世界！,龙族/江南/少年热血/衰小孩/超期待/青春幻想/同时祝愿龙族电影票房和口碑统统暴死街头，让我们对奇幻世界的幻想/幻想
26840351,Dänemark-Wetter,剧情,,
4285992,魔法奇缘2：解除魔法,爱情/动画/家庭/奇幻/冒险,据悉，《魔法奇缘2》（Enchanted 2）将由曾执导过桑德拉·布洛克卖座浪漫喜剧《假结婚》（The Proposal）的女导演安妮·弗莱切（Anne Fletcher）执导，曾创作《蓝精灵》（The Smurfs）、《怪物史瑞克2》（Shrek 2）等影片剧本的J. David Stem和David N. Weiss将担任编剧。,童话/迪士尼/爱情/魔幻/美国/美国电影/啥？第二部？/AmyAdams
30291498,赏金骇客,动作/科幻,正在筹备中。,
3267199,Dead Spy Running,动作/惊悚,,
21324292,Undercover Cop,喜剧/动作/犯罪,,
26635029,疯狂的麦克斯6,动作/科幻,乔治·米勒也在最近的采访中确认：华纳正在计划拍摄《疯狂的麦克斯》两部续集。而在拍摄《狂暴之路》的过程中，两部续集的剧本已经完成了。乔治·米勒可能都不会成为这两部续集电影的导演了。就在近日他曾明确表示希望下一部电影将会是没有特效和小成本作品。主演汤姆·哈迪已经与华纳签署了协议，将继续出演三部麦克斯系列新片，而查理兹·塞隆并没有续集的片约在身。,疯狂的麦克斯/汤姆·哈迪/TomHardy/科幻/美国/动作/2019/废土
24325896,Heist,动作/惊悚,,
3428547,邦尼和克莱德的故事,剧情/动作/惊悚/传记/犯罪,Cypress Moon制片公司计划拍摄独立电影《邦尼和克莱德的故事》（The Story of Bonnie and Clyde），曾经的迪士尼天后希拉里·达芙（Hilary Duff）以及加拿大演员凯文·齐格斯（Kevin Zegers）将担纲主演。,美国/美国电影/HilaryDuff/公路电影/犯罪/经典/KevinZegers/公路
2989728,阿基拉,剧情/动作/科幻/悬疑/惊悚,莱昂纳多迪卡普里奥非常热心地想以制片人的身份将其搬上大银幕，但由于一直没有成形的令人满意的剧本，资金也没有到位，并且至今也没有一位有能力肩负1.5亿美元投资的巨星表示愿意加盟（迪卡普里奥本人曾经被传言将出演Kaneda，但后来被证实只是谣言；制片方曾接触过布拉德皮特，但皮特拒绝了该片）。Kaneda一角还曾被传言归属Zac Efron，最近又传出James Franco正在协商出演Kaneda，Mila Kunis也可能加入该片——但师太预测这一切都将化为浮云，除非投资规模大幅度缩小，并且剧本能在近期竣工，我不认为James Franco会接下该角色。所以，所有的原著迷们暂时可以松一口气了，相信在相当长的一段时间内这部电影不会变成现实。,LeonardoDiCaprio/科幻/美国/漫畫改編/JosephGordon-Levitt/美国电影/美国版阿基拉/莱昂纳多
30255682,蛛丝,动作/科幻/冒险,漫威超级英雄漫画《蛛丝》即将被搬上大银幕，此次影片焦点将对准另一个和蜘蛛侠拥有相似能力的女孩辛迪·沐恩(蛛丝)。辛迪·沐恩和彼得·帕克同一时期被蜘蛛所咬，随后获得意想不到的超能力。索尼影业目前对这个尚处于前期开发的影片未做任何消息透露，包括导演、编剧、演员等消息均未确定。,科幻/Marvel/电影/漫威/女蜘蛛侠/美国/动作/2022
